audiocap_id,youtube_id,start_time,caption,video_Caption
106538,e4ph6bIC5zc,170,People are talking while a motor vehicle engine is revving,"In this video, we see a series of cars driving down a street. The video starts with a black car driving down the street, followed by a yellow car and a white car. We also see a silver car and a black car driving down the street. "
104638,e6jSpvTvfJ0,20,"Thunder claps and rain falls hard, splashing on surfaces","In this video, we see a series of images of trees and forests in the rain. The images are blurry and the trees are visible through the rain. "
107270,e9MWXS34o48,40,A person breathing heavily then sneezing,The video shows a series of black and white images of a dark night sky with stars. There are also some letters and signs visible in some frames. 
105750,eNG6fEiAE8c,30,Laughing and speech with a sheep bleat,"In this video, we can see a white goat standing behind a fence in a field. The goat is seen in different positions and angles throughout the video. "
106409,eRU-rABp8nk,30,People are talking as an engine is running,"In this video, a man is riding a motorcycle while a woman is standing next to him. The man is wearing a black tank top, sunglasses, and a black bandana. The woman is wearing a black and white sleeveless shirt and sunglasses. They are both outside, and there is a blue dumpster and a white building in the background. "
107324,eUecAF626A8,100,Engines hum and vibrate and rev their engines,"In this video, a truck is seen driving through a field of mud. It then gets stuck and tries to drive out of the mud. Eventually, it becomes completely stuck and is unable to move. "
102833,eXj9OAik5cc,370,A motorbike engine running idle as wind blows into a microphone and birds chirp in the background,"In this video, we see a parked motorcycle in a parking lot. The camera captures different angles of the motorcycle and its surroundings. "
104323,eYbFtxZmKL4,110,Horses trotting while wood clanks several times as a woman talks and birds chirp in the background alongside wind blowing into a microphone,"In this video, a person is riding a horse in a gated area. The horse is seen walking, trotting, and running around the fence. "
105372,ek9Fsmm3xqk,260,Some rowing sounds in water with light wind,"In this video, a person is seen kayaking on a large body of water. The person is wearing a blue hat and is paddling a blue kayak. The camera is positioned behind the person, and we can see the water and the shoreline in the background. "
105262,elztUCeNQvQ,10,Subway horn blows followed by the sound traveling down the rails,"In this video, we see a train moving along a track in a subway station. The train is white and red, and we can see it moving from left to right in the video. "
103733,emGPabOePzA,30,Eructation sounds in slow motion followed by speech in slow motion,"In this video, a young girl is seen speaking to the camera while playing with her hair. She continues to play with her hair while looking off into the distance. "
104803,eqcdsdLz954,21,A synthesized explosion followed by a popping explosion and fire crackling then gusts of wind blowing,"In this video, we see a book on fire in the desert. The flames are visible, and the book is burning. "
103296,eu5bq0A3XVQ,250,A loud exhale followed by a man speaking,"In this video, a man is seen standing in a room with his arms crossed. He then takes a drink from a can and blows smoke out of his mouth. "
104148,f2fSxfvmkZQ,310,A drill is drilling followed by speech,"In this video, we see a person wearing red gloves using a tool to work on a pot. The person is seen using the tool on the pot in different ways, and we can see the pot and the tool being used in various positions. "
104917,fBYDJWChe5c,20,A person snoring,"In this video, we see a man sleeping on a bed with his eyes closed. He is wearing a black shirt and has black hair. There is also a white and green blanket on the bed, and a red pillow behind the man. "
105297,fGGYeXR_LS8,30,"Whistling is ongoing while an adult male speaks, and water is pattering in the background",The video shows a dark room with a window overlooking a forest. The camera focuses on the window and the trees outside. 
105009,fK4QBQZ6i7w,290,Woman laughs loudly as others chuckle as well,"In this video, we see a young woman sitting at a table in front of a laptop computer. She appears to be working on the computer, and we can see the laptop screen in the frame. "
106576,fPqj3nnwQOI,270,A stream of water flowing as the wind blows,"In this video, we see a screenshot from a video game. The video game features a beach with palm trees, and we can see a blue sky with white clouds. There is also a sign with a picture of a bus, and a pink sign with white letters. We can see a red and white sign, and a pink and white sign. There is a red and white umbrella, and a pink and white umbrella. The video game also features a blue and white sign, and a pink and white sign. "
106938,fWvWhLJ5Fow,30,Footsteps running followed by air spraying,The video shows a screenshot of a map in a game. The map is shown for the entire duration of the video. 
104876,fYTZVxQ8LJk,0,A woman talking before and after a young girl gasping then talking,"In this video, we see a little girl playing with a toy on a bed. She puts her face in a jack-o-lantern and then removes it. "
